Date,County,daily.death.count,population.2018,patients.hospitalized,patients.on.ventilators,airborn.isolation.beds,adult.ICU.beds,new.cases,month,region
2020-06-04,Somerset,0,73952,1,0,85.2,67.4,0,06,southwest
2020-06-05,Somerset,0,73952,1,0,83.3,67.4,1,06,southwest
2020-06-06,Somerset,0,73952,1,0,77.8,67.4,0,06,southwest
2020-06-07,Somerset,0,73952,1,0,81.5,67.4,0,06,southwest
2020-06-08,Somerset,0,73952,1,0,81.5,67.4,0,06,southwest
2020-06-09,Somerset,0,73952,1,0,78.8,63,0,06,southwest
2020-06-10,Somerset,0,73952,1,0,78.8,58.7,0,06,southwest
2020-06-11,Somerset,0,73952,1,0,86.5,60.9,0,06,southwest
2020-06-12,Somerset,0,73952,1,0,86.5,58.7,1,06,southwest
2020-06-13,Somerset,0,73952,2,0,86.5,65.2,1,06,southwest
2020-06-14,Somerset,0,73952,2,0,86.5,65.2,0,06,southwest
2020-06-15,Somerset,0,73952,1,0,86.5,50,0,06,southwest
2020-06-16,Somerset,0,73952,1,0,86.5,63,0,06,southwest
2020-06-17,Somerset,0,73952,1,0,86.5,71.7,0,06,southwest
2020-06-18,Somerset,0,73952,1,0,86.5,69.6,6,06,southwest
2020-06-19,Somerset,0,73952,1,0,86.5,69.6,0,06,southwest
2020-06-20,Somerset,0,73952,1,0,86.5,69.6,0,06,southwest
2020-06-21,Somerset,0,73952,1,0,86.5,69.6,1,06,southwest
2020-06-22,Somerset,0,73952,1,0,86.5,69.6,0,06,southwest
2020-06-23,Somerset,0,73952,1,0,94.2,93.5,1,06,southwest
2020-06-24,Somerset,0,73952,1,0,96.2,93.5,3,06,southwest
2020-06-25,Somerset,0,73952,1,0,94.2,84.8,3,06,southwest
2020-06-26,Somerset,0,73952,1,0,94.2,82.6,3,06,southwest
2020-06-27,Somerset,0,73952,1,0,94.2,82.6,4,06,southwest
2020-06-28,Somerset,0,73952,1,0,94.2,84.8,0,06,southwest
2020-06-29,Somerset,0,73952,1,0,94.2,84.8,0,06,southwest
2020-06-30,Somerset,0,73952,1,0,94.2,84.8,0,06,southwest
2020-07-01,Somerset,0,73952,1,0,90.4,87,1,07,southwest
2020-07-02,Somerset,0,73952,1,0,90.4,87,1,07,southwest
2020-07-03,Somerset,0,73952,1,0,90.4,87,0,07,southwest
2020-07-04,Somerset,0,73952,1,0,88.5,87,0,07,southwest
2020-07-05,Somerset,0,73952,1,0,88.5,87,1,07,southwest
2020-07-06,Somerset,0,73952,1,0,90.4,87,0,07,southwest
2020-07-07,Somerset,0,73952,1,0,90.4,87,3,07,southwest
2020-07-08,Somerset,0,73952,1,0,90.4,87,2,07,southwest
2020-07-09,Somerset,0,73952,3,0,90.4,58.7,4,07,southwest
2020-07-10,Somerset,0,73952,3,0,90.4,58.7,3,07,southwest
2020-07-11,Somerset,0,73952,3,0,90.4,58.7,5,07,southwest
2020-07-12,Somerset,0,73952,3,0,90.4,58.7,0,07,southwest
2020-07-13,Somerset,0,73952,3,0,90.4,58.7,3,07,southwest
2020-07-14,Somerset,0,73952,3,0,90.4,58.7,2,07,southwest
2020-07-15,Somerset,0,73952,3,0,90.4,58.7,2,07,southwest
2020-07-16,Somerset,0,73952,3,0,90.4,69.6,3,07,southwest
2020-07-17,Somerset,0,73952,3,0,90.4,65.2,1,07,southwest
2020-07-18,Somerset,0,73952,5,0,90.4,63,2,07,southwest
2020-07-19,Somerset,0,73952,5,0,90.4,63,0,07,southwest
2020-07-20,Somerset,0,73952,5,0,90.4,63,5,07,southwest
2020-07-21,Somerset,1,73952,5,0,90.4,76.1,2,07,southwest
2020-07-22,Somerset,0,73952,5,0,90.4,76.1,4,07,southwest
2020-07-23,Somerset,0,73952,6,0,98.1,71.7,1,07,southwest
2020-07-24,Somerset,0,73952,6,0,98.1,76.1,0,07,southwest
2020-07-25,Somerset,0,73952,6,0,96.2,65.2,0,07,southwest
2020-07-26,Somerset,0,73952,6,0,96.2,65.2,5,07,southwest
2020-07-27,Somerset,0,73952,6,0,96.2,60.9,3,07,southwest
2020-07-28,Somerset,0,73952,6,0,96.2,60.9,1,07,southwest
2020-07-29,Somerset,0,73952,6,0,94.2,58.7,2,07,southwest
2020-07-31,Somerset,0,73952,0,0,98.1,73.9,5,07,southwest
2020-08-01,Somerset,0,73952,0,0,98.1,67.4,0,08,southwest
2020-08-02,Somerset,0,73952,0,0,98.1,71.7,1,08,southwest
2020-08-03,Somerset,0,73952,0,0,98.1,65.2,0,08,southwest
2020-08-04,Somerset,0,73952,0,0,98.1,54.3,0,08,southwest
2020-08-05,Somerset,0,73952,0,0,98.1,54.3,1,08,southwest
2020-08-06,Somerset,0,73952,0,0,98.1,60.9,1,08,southwest
2020-08-07,Somerset,0,73952,0,0,98.1,60.9,4,08,southwest
2020-08-08,Somerset,0,73952,0,0,98.1,69.6,0,08,southwest
2020-08-09,Somerset,0,73952,0,0,98.1,69.6,1,08,southwest
2020-08-10,Somerset,0,73952,0,0,98.1,69.6,1,08,southwest
2020-08-11,Somerset,0,73952,0,0,98.1,67.4,2,08,southwest
2020-08-12,Somerset,0,73952,0,0,98.1,67.4,1,08,southwest
2020-08-13,Somerset,0,73952,0,0,98.1,65.2,2,08,southwest
2020-08-14,Somerset,0,73952,0,0,98.1,65.2,1,08,southwest
2020-08-15,Somerset,0,73952,0,0,98.1,65.2,0,08,southwest
2020-08-16,Somerset,0,73952,0,0,98.1,65.2,1,08,southwest
2020-08-17,Somerset,0,73952,0,0,98.1,65.2,0,08,southwest
2020-08-18,Somerset,0,73952,0,0,98.1,65.2,2,08,southwest
2020-08-19,Somerset,0,73952,0,0,98.1,65.2,1,08,southwest
2020-08-20,Somerset,0,73952,0,0,98.1,65.2,5,08,southwest
2020-08-21,Somerset,0,73952,1,0,98.1,73.9,2,08,southwest
2020-08-22,Somerset,0,73952,0,0,98.1,73.9,2,08,southwest
2020-08-23,Somerset,0,73952,0,0,98.1,73.9,1,08,southwest
2020-08-24,Somerset,0,73952,0,0,98.1,73.9,1,08,southwest
2020-08-25,Somerset,0,73952,0,0,98.1,73.9,2,08,southwest
2020-08-26,Somerset,0,73952,0,0,98.1,73.9,2,08,southwest
2020-08-27,Somerset,0,73952,1,0,98.1,73.9,1,08,southwest
2020-08-28,Somerset,0,73952,1,0,98.1,73.9,2,08,southwest
2020-08-29,Somerset,0,73952,0,0,98.1,73.9,1,08,southwest
2020-08-30,Somerset,0,73952,0,0,98.1,73.9,1,08,southwest
2020-08-31,Somerset,0,73952,0,0,98.1,73.9,2,08,southwest
2020-09-01,Somerset,0,73952,0,0,98.1,73.9,6,09,southwest
2020-09-02,Somerset,0,73952,0,0,98.1,73.9,2,09,southwest
2020-09-03,Somerset,0,73952,0,0,98.1,73.9,4,09,southwest
2020-09-04,Somerset,0,73952,0,0,98.1,73.9,2,09,southwest
2020-09-05,Somerset,0,73952,0,0,98.1,73.9,1,09,southwest
2020-09-06,Somerset,0,73952,0,0,98.1,73.9,0,09,southwest
2020-09-07,Somerset,0,73952,0,0,98.1,73.9,1,09,southwest
2020-09-08,Somerset,0,73952,0,0,98.1,73.9,3,09,southwest
2020-09-09,Somerset,0,73952,0,0,98.1,73.9,4,09,southwest
2020-09-10,Somerset,0,73952,0,0,98.1,73.9,2,09,southwest
2020-09-11,Somerset,0,73952,0,0,98.1,73.9,3,09,southwest
2020-09-12,Somerset,0,73952,0,0,98.1,73.9,0,09,southwest
2020-09-13,Somerset,0,73952,0,0,98.1,73.9,0,09,southwest
2020-09-14,Somerset,0,73952,0,0,98.1,73.9,0,09,southwest
2020-09-15,Somerset,0,73952,0,0,98.1,73.9,1,09,southwest
2020-09-16,Somerset,0,73952,0,0,98.1,73.9,2,09,southwest
2020-09-17,Somerset,0,73952,0,0,98.1,73.9,3,09,southwest
2020-09-18,Somerset,0,73952,0,0,98.1,76.1,2,09,southwest
2020-09-19,Somerset,0,73952,0,0,98.1,76.1,2,09,southwest
2020-09-20,Somerset,0,73952,0,0,98.1,76.1,1,09,southwest
2020-09-21,Somerset,0,73952,0,0,98.1,76.1,0,09,southwest
2020-09-22,Somerset,0,73952,0,0,98.1,58.7,5,09,southwest
2020-09-23,Somerset,0,73952,0,0,98.1,58.7,0,09,southwest
2020-09-24,Somerset,0,73952,0,0,98.1,58.7,1,09,southwest
2020-09-25,Somerset,0,73952,0,0,98.1,58.7,2,09,southwest
2020-09-26,Somerset,0,73952,0,0,98.1,58.7,2,09,southwest
2020-09-27,Somerset,0,73952,0,0,98.1,58.7,1,09,southwest
2020-09-28,Somerset,0,73952,0,0,98.1,58.7,0,09,southwest
2020-09-29,Somerset,0,73952,0,0,98.1,58.7,2,09,southwest
2020-09-30,Somerset,0,73952,0,0,98.1,58.7,6,09,southwest
2020-10-01,Somerset,0,73952,0,0,98.1,58.7,6,10,southwest
2020-10-02,Somerset,0,73952,0,0,98.1,58.7,8,10,southwest
2020-10-03,Somerset,0,73952,1,0,98.1,58.7,0,10,southwest
2020-10-04,Somerset,0,73952,1,0,98.1,58.7,0,10,southwest
2020-10-05,Somerset,0,73952,1,0,98.1,58.7,1,10,southwest
2020-10-06,Somerset,0,73952,0,0,98.1,58.7,5,10,southwest
2020-10-07,Somerset,0,73952,0,0,98.1,58.7,11,10,southwest
2020-10-08,Somerset,0,73952,0,0,98.1,58.7,2,10,southwest
2020-10-09,Somerset,0,73952,0,0,98.1,58.7,4,10,southwest
2020-10-10,Somerset,0,73952,0,0,98.1,58.7,9,10,southwest
2020-10-11,Somerset,0,73952,0,0,98.1,54.3,2,10,southwest
2020-10-12,Somerset,0,73952,0,0,98.1,63,4,10,southwest
2020-10-13,Somerset,0,73952,0,0,98.1,63,0,10,southwest
2020-10-14,Somerset,0,73952,0,0,98.1,63,7,10,southwest
2020-10-15,Somerset,0,73952,0,0,98.1,69.6,23,10,southwest
2020-10-16,Somerset,0,73952,0,0,98.1,58.7,5,10,southwest
2020-10-17,Somerset,0,73952,0,0,98.1,58.7,6,10,southwest
2020-10-18,Somerset,0,73952,0,0,98.1,58.7,6,10,southwest
2020-10-19,Somerset,0,73952,0,0,98.1,58.7,6,10,southwest
2020-10-20,Somerset,0,73952,0,0,98.1,58.7,4,10,southwest
2020-10-21,Somerset,0,73952,0,0,98.1,58.7,10,10,southwest
2020-10-22,Somerset,0,73952,0,0,98.1,58.7,12,10,southwest
2020-10-23,Somerset,0,73952,0,0,98.1,58.7,17,10,southwest
2020-10-24,Somerset,0,73952,0,0,98.1,58.7,20,10,southwest
2020-10-25,Somerset,0,73952,0,0,98.1,58.7,7,10,southwest
2020-10-26,Somerset,0,73952,0,0,98.1,58.7,14,10,southwest
2020-10-27,Somerset,0,73952,0,0,98.1,58.7,7,10,southwest
2020-10-28,Somerset,0,73952,0,0,90.4,63,13,10,southwest
2020-10-29,Somerset,0,73952,1,0,90.4,63,16,10,southwest
2020-10-30,Somerset,0,73952,1,0,90.4,63,12,10,southwest
2020-10-31,Somerset,0,73952,1,0,90.4,63,14,10,southwest
2020-11-01,Somerset,0,73952,1,0,90.4,63,12,11,southwest
2020-11-02,Somerset,0,73952,0,0,76.9,67.4,10,11,southwest
2020-11-03,Somerset,1,73952,0,0,76.9,67.4,9,11,southwest
2020-11-04,Somerset,0,73952,0,0,76.9,67.4,7,11,southwest
2020-11-05,Somerset,0,73952,0,0,80.8,65.2,14,11,southwest
2020-11-06,Somerset,0,73952,0,0,80.8,65.2,31,11,southwest
2020-11-07,Somerset,1,73952,1,0,80.8,65.2,15,11,southwest
2020-11-08,Somerset,0,73952,1,0,80.8,65.2,27,11,southwest
2020-11-09,Somerset,1,73952,1,0,78.8,65.2,96,11,southwest
2020-11-10,Somerset,0,73952,1,0,69.2,69.6,55,11,southwest
2020-11-11,Somerset,1,73952,1,0,69.2,67.4,14,11,southwest
2020-11-12,Somerset,1,73952,0,0,69.2,67.4,79,11,southwest
2020-11-13,Somerset,0,73952,1,0,69.2,67.4,25,11,southwest
2020-11-14,Somerset,1,73952,1,0,69.2,67.4,33,11,southwest
2020-11-15,Somerset,1,73952,0,0,69.2,67.4,39,11,southwest
2020-11-16,Somerset,0,73952,2,0,69.2,67.4,34,11,southwest
2020-11-17,Somerset,0,73952,2,0,69.2,67.4,72,11,southwest
2020-11-18,Somerset,2,73952,4,0,67.3,52.2,59,11,southwest
2020-11-19,Somerset,1,73952,4,0,67.3,52.2,79,11,southwest
2020-11-20,Somerset,0,73952,4,0,67.3,52.2,186,11,southwest
2020-11-21,Somerset,1,73952,2,0,67.3,52.2,75,11,southwest
2020-11-22,Somerset,2,73952,2,0,67.3,52.2,27,11,southwest
2020-11-23,Somerset,0,73952,2,0,67.3,52.2,78,11,southwest
2020-11-24,Somerset,1,73952,3,0,67.3,52.2,48,11,southwest
2020-11-25,Somerset,1,73952,2,0,51.9,31.8,80,11,southwest
2020-11-26,Somerset,1,73952,18,2,67.3,29.5,77,11,southwest
2020-11-27,Somerset,0,73952,20,2,67.3,54.5,86,11,southwest
2020-11-28,Somerset,2,73952,26,3,67.3,50,43,11,southwest
2020-11-29,Somerset,0,73952,27,3,67.3,50,45,11,southwest
2020-11-30,Somerset,2,73952,27,3,67.3,50,47,11,southwest
2020-12-01,Somerset,1,73952,32,3,51.9,42.9,63,12,southwest
2020-12-02,Somerset,2,73952,33,3,51.9,42.9,67,12,southwest
2020-12-03,Somerset,2,73952,32,3,51.9,42.9,113,12,southwest
2020-12-04,Somerset,1,73952,35,3,51.9,42.9,161,12,southwest
2020-12-05,Somerset,1,73952,35,2,51.9,50,78,12,southwest
2020-12-06,Somerset,1,73952,35,2,51.9,50,39,12,southwest
2020-12-07,Somerset,3,73952,36,2,51.9,42.9,106,12,southwest
2020-12-08,Somerset,2,73952,38,2,51.9,42.9,32,12,southwest
2020-12-09,Somerset,2,73952,33,2,51.9,42.9,95,12,southwest
2020-12-10,Somerset,1,73952,29,1,51.9,50,210,12,southwest
2020-12-11,Somerset,4,73952,37,2,51.9,42.9,118,12,southwest
2020-12-12,Somerset,2,73952,33,2,51.9,42.9,144,12,southwest
2020-12-13,Somerset,3,73952,34,2,51.9,42.9,122,12,southwest
2020-12-14,Somerset,3,73952,36,2,51.9,42.9,126,12,southwest
2020-12-15,Somerset,0,73952,34,1,51.9,42.9,183,12,southwest
2020-12-16,Somerset,0,73952,28,0,51.9,57.1,70,12,southwest
2020-12-17,Somerset,1,73952,28,0,51.9,57.1,125,12,southwest
2020-12-18,Somerset,0,73952,32,0,51.9,64.3,76,12,southwest
2020-06-01,Washington,0,207346,0,0,47.9,26.3,0,06,southwest
2020-06-02,Washington,0,207346,0,0,52.1,30.6,0,06,southwest
2020-06-03,Washington,0,207346,0,0,54.2,17.1,0,06,southwest
2020-06-04,Washington,0,207346,0,0,54.2,22,1,06,southwest
2020-06-05,Washington,0,207346,0,0,54.2,21.1,5,06,southwest
2020-06-06,Washington,0,207346,0,0,58.3,32.4,1,06,southwest
2020-06-07,Washington,0,207346,0,0,60.4,35.3,2,06,southwest
2020-06-08,Washington,0,207346,0,0,60.4,35.3,1,06,southwest
2020-06-09,Washington,0,207346,0,0,56.2,13.9,1,06,southwest
2020-06-10,Washington,0,207346,0,0,22.9,25,0,06,southwest
2020-06-11,Washington,0,207346,0,0,52.1,37.5,2,06,southwest
2020-06-12,Washington,0,207346,1,0,46.3,40.5,2,06,southwest
2020-06-13,Washington,0,207346,1,0,53.7,33.3,0,06,southwest
2020-06-14,Washington,0,207346,1,0,48.8,16.7,1,06,southwest
2020-06-15,Washington,0,207346,1,0,51.2,25,0,06,southwest
2020-06-16,Washington,0,207346,1,0,48.8,18.9,2,06,southwest
2020-06-17,Washington,0,207346,0,1,43.9,18.4,2,06,southwest
2020-06-18,Washington,0,207346,0,1,53.7,26.3,3,06,southwest
2020-06-19,Washington,0,207346,1,0,53.7,23.1,3,06,southwest
2020-06-20,Washington,0,207346,0,0,46.3,18.8,3,06,southwest
2020-06-21,Washington,0,207346,0,0,46.3,15.6,1,06,southwest
2020-06-22,Washington,0,207346,0,0,43.9,17.6,1,06,southwest
2020-06-23,Washington,0,207346,0,0,29.3,20.6,4,06,southwest
2020-06-24,Washington,0,207346,0,0,36.6,16.7,8,06,southwest
2020-06-25,Washington,0,207346,0,0,36.6,27.5,3,06,southwest
2020-06-26,Washington,0,207346,1,0,41.5,15.6,9,06,southwest
2020-06-27,Washington,0,207346,3,0,48.8,22.2,13,06,southwest
2020-06-28,Washington,0,207346,3,0,43.9,30.6,6,06,southwest
2020-06-29,Washington,0,207346,3,0,43.9,25,5,06,southwest
2020-06-30,Washington,0,207346,4,0,46.3,25,11,06,southwest
2020-07-01,Washington,0,207346,4,0,43.9,23.5,13,07,southwest
2020-07-02,Washington,0,207346,4,0,41.5,35.1,17,07,southwest
2020-07-03,Washington,0,207346,5,0,39,20.6,22,07,southwest
2020-07-04,Washington,0,207346,7,0,39,16.7,16,07,southwest
2020-07-05,Washington,0,207346,9,0,41.5,21.6,22,07,southwest
2020-07-06,Washington,0,207346,9,0,46.3,13.5,21,07,southwest
2020-07-07,Washington,0,207346,9,0,39,18.9,18,07,southwest
2020-07-08,Washington,0,207346,11,0,34.9,24.3,14,07,southwest
2020-07-09,Washington,0,207346,10,0,37.2,25,38,07,southwest
2020-07-10,Washington,0,207346,11,0,37.2,17.1,20,07,southwest
2020-07-11,Washington,0,207346,9,0,37.2,17.1,18,07,southwest
2020-07-12,Washington,0,207346,10,0,39.5,24.3,9,07,southwest
2020-07-13,Washington,2,207346,11,0,44.2,22.9,9,07,southwest
2020-07-14,Washington,1,207346,11,0,44.2,21.2,28,07,southwest
2020-07-15,Washington,1,207346,12,0,50,20.6,23,07,southwest
2020-07-16,Washington,0,207346,11,1,43.5,33.3,18,07,southwest
2020-07-17,Washington,0,207346,9,1,44.4,34.4,8,07,southwest
2020-07-18,Washington,0,207346,6,1,44.4,32.4,18,07,southwest
2020-07-19,Washington,0,207346,6,1,44.4,32.4,22,07,southwest
2020-07-20,Washington,0,207346,6,1,44.4,33.3,13,07,southwest
2020-07-21,Washington,0,207346,8,1,44.4,37.5,10,07,southwest
2020-07-22,Washington,0,207346,7,1,44.4,30.6,9,07,southwest
2020-07-23,Washington,1,207346,6,1,48.9,32.4,24,07,southwest
2020-07-24,Washington,0,207346,4,2,48.9,21.2,15,07,southwest
2020-07-25,Washington,0,207346,6,2,55.6,26.7,13,07,southwest
2020-07-26,Washington,0,207346,7,2,48.9,30,14,07,southwest
2020-07-27,Washington,0,207346,7,2,48.9,30,15,07,southwest
2020-07-28,Washington,0,207346,8,2,46.7,40,10,07,southwest
2020-07-29,Washington,0,207346,8,2,46.7,33.3,13,07,southwest
2020-07-31,Washington,0,207346,6,1,46.7,29.7,6,07,southwest
2020-08-01,Washington,0,207346,5,1,52.2,39.5,9,08,southwest
2020-08-02,Washington,0,207346,5,1,52.2,39.5,8,08,southwest
2020-08-03,Washington,0,207346,5,1,45.7,35.1,9,08,southwest
2020-08-04,Washington,1,207346,4,0,45.7,35.3,13,08,southwest
2020-08-05,Washington,1,207346,4,0,45.7,35.3,21,08,southwest
2020-08-06,Washington,2,207346,4,0,45.7,33.3,17,08,southwest
2020-08-07,Washington,1,207346,3,0,43.5,31.2,5,08,southwest
2020-08-08,Washington,1,207346,2,0,47.8,29,14,08,southwest
2020-08-09,Washington,0,207346,2,0,47.8,32.3,16,08,southwest
2020-08-10,Washington,2,207346,2,0,47.8,31.2,6,08,southwest
2020-08-11,Washington,0,207346,2,0,47.8,17.2,9,08,southwest
2020-08-12,Washington,2,207346,4,0,52.2,25,8,08,southwest
2020-08-13,Washington,1,207346,4,0,45.7,37.5,12,08,southwest
2020-08-14,Washington,0,207346,5,0,47.8,25.7,8,08,southwest
2020-08-15,Washington,0,207346,4,0,45.7,23.5,5,08,southwest
2020-08-16,Washington,0,207346,4,0,50,23.5,14,08,southwest
2020-08-17,Washington,1,207346,4,0,50,23.5,8,08,southwest
2020-08-18,Washington,1,207346,5,1,50,29,6,08,southwest
2020-08-19,Washington,0,207346,4,1,50,17.1,6,08,southwest
2020-08-20,Washington,2,207346,4,1,52.2,28.1,12,08,southwest
2020-08-21,Washington,0,207346,3,0,54.3,31.2,16,08,southwest
2020-08-22,Washington,0,207346,4,0,52.2,23.1,8,08,southwest
2020-08-23,Washington,0,207346,5,0,52.2,23.1,3,08,southwest
2020-08-24,Washington,1,207346,4,0,52.2,23.1,5,08,southwest
2020-08-25,Washington,0,207346,4,0,52.2,26.7,7,08,southwest
2020-08-26,Washington,1,207346,4,0,54.3,25.8,10,08,southwest
2020-08-27,Washington,0,207346,6,2,54.3,16.1,20,08,southwest
2020-08-28,Washington,0,207346,4,1,52.2,11.4,19,08,southwest
2020-08-29,Washington,0,207346,3,1,30.4,32.4,6,08,southwest
2020-08-30,Washington,0,207346,5,1,21.7,23.5,11,08,southwest
2020-08-31,Washington,0,207346,5,1,21.7,23.5,9,08,southwest
2020-09-01,Washington,0,207346,5,1,21.7,25,19,09,southwest
2020-09-02,Washington,0,207346,5,1,26.1,21.9,23,09,southwest
2020-09-03,Washington,0,207346,6,1,26.1,23.5,7,09,southwest
2020-09-04,Washington,0,207346,7,2,26.1,29.4,15,09,southwest
2020-09-05,Washington,0,207346,9,2,23.9,16.7,3,09,southwest
2020-09-06,Washington,0,207346,8,2,21.7,23.3,7,09,southwest
2020-09-07,Washington,0,207346,9,2,19.6,28.1,10,09,southwest
2020-09-08,Washington,0,207346,9,2,19.6,31.2,4,09,southwest
2020-09-09,Washington,0,207346,10,2,23.9,56.2,7,09,southwest
2020-09-10,Washington,0,207346,8,2,17.4,28.1,10,09,southwest
2020-09-11,Washington,0,207346,9,2,17.4,20,14,09,southwest
2020-09-12,Washington,0,207346,7,1,15.2,17.6,6,09,southwest
2020-09-13,Washington,0,207346,7,1,15.2,17.6,16,09,southwest
2020-09-14,Washington,0,207346,7,1,15.2,17.6,21,09,southwest
2020-09-15,Washington,0,207346,8,0,19.6,20,5,09,southwest
2020-09-16,Washington,1,207346,7,0,10.9,12.9,14,09,southwest
2020-09-17,Washington,1,207346,9,0,10.9,13.3,14,09,southwest
2020-09-18,Washington,0,207346,9,0,10.9,25,5,09,southwest
2020-09-19,Washington,0,207346,6,0,10.9,25,8,09,southwest
2020-09-20,Washington,0,207346,7,0,15.2,28.6,4,09,southwest
2020-09-21,Washington,0,207346,5,0,10.9,14.3,8,09,southwest
2020-09-22,Washington,0,207346,6,0,4.3,10.3,13,09,southwest
2020-09-23,Washington,0,207346,6,0,4.3,16.1,7,09,southwest
2020-09-24,Washington,0,207346,1,0,8.7,21.2,10,09,southwest
2020-09-25,Washington,0,207346,5,0,43.5,25,8,09,southwest
2020-09-26,Washington,0,207346,5,1,43.5,18.2,10,09,southwest
2020-09-27,Washington,0,207346,5,1,43.5,27.3,8,09,southwest
2020-09-28,Washington,0,207346,4,1,43.5,24.2,20,09,southwest
2020-09-29,Washington,0,207346,2,0,47.8,34.4,12,09,southwest
2020-09-30,Washington,0,207346,2,0,47.8,25,15,09,southwest
2020-10-01,Washington,0,207346,3,0,47.8,26.7,10,10,southwest
2020-10-02,Washington,0,207346,5,0,47.8,25,13,10,southwest
2020-10-03,Washington,0,207346,6,0,47.8,15.6,17,10,southwest
2020-10-04,Washington,0,207346,6,0,47.8,20.6,17,10,southwest
2020-10-05,Washington,0,207346,7,0,41.3,17.6,16,10,southwest
2020-10-06,Washington,0,207346,8,0,43.5,20.6,5,10,southwest
2020-10-07,Washington,1,207346,11,1,47.8,33.3,19,10,southwest
2020-10-08,Washington,1,207346,10,0,47.8,37.1,12,10,southwest
2020-10-09,Washington,0,207346,10,0,47.8,57.1,8,10,southwest
2020-10-10,Washington,0,207346,6,0,47.8,43.8,14,10,southwest
2020-10-11,Washington,0,207346,5,0,50,28.1,18,10,southwest
2020-10-12,Washington,0,207346,5,0,50,31.2,19,10,southwest
2020-10-13,Washington,0,207346,6,0,50,20.6,10,10,southwest
2020-10-14,Washington,0,207346,9,0,50,21.9,11,10,southwest
2020-10-15,Washington,1,207346,9,5,50,27.3,20,10,southwest
2020-10-16,Washington,0,207346,8,0,50,20.6,31,10,southwest
2020-10-17,Washington,1,207346,11,1,50,14.3,28,10,southwest
2020-10-18,Washington,0,207346,11,1,50,14.3,22,10,southwest
2020-10-19,Washington,0,207346,11,1,50,20,18,10,southwest
2020-10-20,Washington,0,207346,10,1,50,20.6,19,10,southwest
2020-10-21,Washington,0,207346,11,1,50,21.9,48,10,southwest
2020-10-22,Washington,0,207346,15,0,50,21.9,52,10,southwest
2020-10-23,Washington,1,207346,16,0,50,25.7,30,10,southwest
2020-10-24,Washington,1,207346,12,0,50,11.8,12,10,southwest
2020-10-25,Washington,1,207346,13,0,50,15.6,21,10,southwest
2020-10-26,Washington,1,207346,11,0,43.5,15.6,69,10,southwest
2020-10-27,Washington,0,207346,37,2,43.5,12.1,37,10,southwest
2020-10-28,Washington,2,207346,38,2,43.5,11.4,37,10,southwest
2020-10-29,Washington,0,207346,35,2,43.5,23.5,75,10,southwest
2020-10-30,Washington,1,207346,24,3,43.5,12.1,38,10,southwest
2020-10-31,Washington,1,207346,26,3,15.2,8.6,18,10,southwest
2020-11-01,Washington,2,207346,26,3,19.6,11.4,35,11,southwest
2020-11-02,Washington,1,207346,30,3,17.4,5.7,43,11,southwest
2020-11-03,Washington,1,207346,26,3,17.4,8.8,48,11,southwest
2020-11-04,Washington,0,207346,27,5,17.4,8.6,71,11,southwest
2020-11-05,Washington,1,207346,33,3,17.4,20,51,11,southwest
2020-11-06,Washington,0,207346,30,3,17.4,9.4,53,11,southwest
2020-11-07,Washington,2,207346,31,3,17.4,23.5,35,11,southwest
2020-11-08,Washington,1,207346,31,3,19.6,26.5,68,11,southwest
2020-11-09,Washington,0,207346,34,3,15.2,23.5,74,11,southwest
2020-11-10,Washington,3,207346,41,4,15.2,21.6,54,11,southwest
2020-11-11,Washington,0,207346,34,4,15.2,38.9,93,11,southwest
2020-11-12,Washington,2,207346,36,4,15.2,27,91,11,southwest
2020-11-13,Washington,4,207346,38,4,19.6,27,57,11,southwest
2020-11-14,Washington,2,207346,45,6,17.4,16.1,103,11,southwest
2020-11-15,Washington,1,207346,48,6,17.4,16.1,69,11,southwest
2020-11-16,Washington,1,207346,48,6,17.4,16.1,111,11,southwest
2020-11-17,Washington,0,207346,56,8,17.4,16.1,123,11,southwest
2020-11-18,Washington,3,207346,71,8,17.4,11.4,159,11,southwest
2020-11-19,Washington,3,207346,79,10,8.8,18.9,104,11,southwest
2020-11-20,Washington,1,207346,77,7,14,13.5,117,11,southwest
2020-11-21,Washington,0,207346,79,8,14,19.4,58,11,southwest
2020-11-22,Washington,1,207346,80,7,14,22.2,119,11,southwest
2020-11-23,Washington,1,207346,83,7,14,16.7,128,11,southwest
2020-11-24,Washington,0,207346,86,6,14,20.6,125,11,southwest
2020-11-25,Washington,0,207346,87,5,14,9.4,114,11,southwest
2020-11-26,Washington,0,207346,79,6,14,13.3,121,11,southwest
2020-11-27,Washington,1,207346,76,6,20.3,13.3,134,11,southwest
2020-11-28,Washington,1,207346,80,6,20.3,10,33,11,southwest
2020-11-29,Washington,3,207346,79,6,20.3,16.7,69,11,southwest
2020-11-30,Washington,1,207346,83,6,20.3,13.3,131,11,southwest
2020-12-01,Washington,1,207346,86,6,15.6,6.7,77,12,southwest
2020-12-02,Washington,1,207346,83,6,17.2,3.6,166,12,southwest
2020-12-03,Washington,3,207346,80,8,9.4,0,132,12,southwest
2020-12-04,Washington,3,207346,84,8,10.9,17.6,236,12,southwest
2020-12-05,Washington,1,207346,82,8,10.9,11.8,111,12,southwest
2020-12-06,Washington,3,207346,68,8,20.3,13.9,90,12,southwest
2020-12-07,Washington,1,207346,71,8,20.3,13.9,119,12,southwest
